grid_id,latitude,longitude,urban_usability_score,usability_class
4527,28.681054724345305,77.19018429406607,53.68,Moderate Usability
4528,28.685564610500347,77.19027817367831,48.33,Low Usability
4529,28.690074493367216,77.19037207484294,58.69,Moderate Usability
4530,28.694584372945517,77.19046599756392,55.95,Moderate Usability
4531,28.699094249234893,77.19055994184511,56.4,Moderate Usability
4532,28.70360412223495,77.19065390769043,59.38,Moderate Usability
4533,28.708113991945318,77.19074789510385,59.72,Moderate Usability
4534,28.71262385836562,77.19084190408925,49.0,Low Usability
4535,28.717133721495497,77.19093593465055,49.09,Low Usability
4536,28.721643581334547,77.19102998679168,57.57,Moderate Usability
4537,28.72615343788241,77.19112406051659,57.12,Moderate Usability
4538,28.7306632911387,77.19121815582916,45.77,Low Usability
4539,28.735173141103047,77.19131227273336,39.56,Low Usability
4540,28.739682987775073,77.19140641123305,39.79,Low Usability
4541,28.74419283115441,77.19150057133227,39.87,Low Usability
4542,28.74870267124066,77.19159475303483,39.52,Low Usability
4543,28.753212508033457,77.19168895634473,39.62,Low Usability
4544,28.75772234153244,77.19178318126592,42.73,Low Usability
4545,28.76223217173722,77.19187742780228,42.18,Low Usability
4546,28.766741998647426,77.19197169595779,41.83,Low Usability
4547,28.77125182226267,77.19206598573636,44.68,Low Usability
4548,28.775761642582584,77.19216029714192,43.74,Low Usability
4549,28.780271459606805,77.19225463017845,43.4,Low Usability
4550,28.784781273334946,77.19234898484984,50.45,Moderate Usability
4551,28.78929108376662,77.19244336116007,49.59,Low Usability
4552,28.793800890901483,77.19253775911308,45.28,Low Usability
4553,28.798305759189947,77.19262602631495,40.16,Low Usability
4554,28.80277510682134,77.19235532807805,39.21,Low Usability
4555,28.807335361165038,77.19236862687019,45.55,Low Usability
4556,28.81184535139893,77.19245024444128,47.17,Low Usability
4557,28.816441715356834,77.19289552057852,40.25,Low Usability
4558,28.820859664456158,77.19310460155029,45.16,Low Usability
4559,28.8253694485027,77.1931991511132,41.8,Low Usability
4560,28.829879229249418,77.1932937223505,45.71,Low Usability
4561,28.8343890066959,77.1933883152661,42.45,Low Usability
4562,28.838898780841816,77.19348292986398,44.23,Low Usability
4563,28.84340855168678,77.1935775661481,45.39,Low Usability
4564,28.847918319230413,77.19367222412241,43.94,Low Usability
4565,28.85242808347233,77.19376690379084,44.62,Low Usability
4566,28.856937844412183,77.19386160515744,48.73,Low Usability
4567,28.86144760204956,77.19395632822608,42.72,Low Usability
4568,28.864507148911965,77.19373607493976,42.44,Low Usability
4569,28.414963325192556,77.18975936142574,42.48,Low Usability
4570,28.41939373111117,77.1898774935782,46.28,Low Usability
4571,28.423903791988486,77.18997034569159,45.12,Low Usability
4572,28.428413849598282,77.19006321918214,45.22,Low Usability
4573,28.432923903940186,77.19015611405372,42.78,Low Usability
4574,28.43743395501383,77.19024903031016,44.49,Low Usability
4575,28.44194400281883,77.1903419679553,50.42,Moderate Usability
4576,28.4464540473548,77.19043492699303,51.46,Moderate Usability
4577,28.45096408862136,77.19052790742717,44.8,Low Usability
4578,28.455474126618125,77.1906209092616,44.82,Low Usability
4579,28.45998416134472,77.19071393250015,46.41,Low Usability
4580,28.464494192800775,77.19080697714669,45.58,Low Usability
4581,28.469004220985898,77.19090004320512,44.63,Low Usability
4582,28.473514245899707,77.19099313067926,45.88,Low Usability
4583,28.478024267541844,77.19108623957298,44.78,Low Usability
4584,28.482534285911907,77.19117936989015,45.24,Low Usability
4585,28.48704430100952,77.19127252163463,52.8,Moderate Usability
4586,28.491554312834314,77.1913656948103,55.06,Moderate Usability
4587,28.49606432138591,77.19145888942099,46.66,Low Usability
4588,28.500574326663898,77.19155210547062,43.59,Low Usability
4589,28.505084328667937,77.19164534296303,44.46,Low Usability
4590,28.509594327397632,77.19173860190207,44.66,Low Usability
4591,28.51410432285261,77.19183188229168,56.71,Moderate Usability
4592,28.51861431503247,77.19192518413567,62.02,Moderate Usability
4593,28.52312430393686,77.19201850743798,67.47,Moderate Usability
4594,28.527634289565384,77.19211185220243,58.06,Moderate Usability
4595,28.532144271917666,77.19220521843289,50.37,Moderate Usability
4596,28.536654250993337,77.19229860613329,53.26,Moderate Usability
4597,28.54116422679201,77.1923920153075,54.12,Moderate Usability
4598,28.54567419931331,77.19248544595938,64.83,Moderate Usability
4599,28.550184168556846,77.1925788980928,59.7,Moderate Usability
4600,28.554694134522254,77.19267237171168,62.46,Moderate Usability
4601,28.55920409720916,77.19276586681988,69.32,Moderate Usability
4602,28.56371405661716,77.19285938342131,56.32,Moderate Usability
4603,28.568224012745898,77.19295292151986,61.55,Moderate Usability
4604,28.572733965594992,77.1930464811194,59.07,Moderate Usability
4605,28.577243915164054,77.1931400622238,58.96,Moderate Usability
4606,28.581753861452704,77.19323366483698,52.26,Moderate Usability
4607,28.58626380446059,77.19332728896286,63.13,Moderate Usability
4608,28.590773744187302,77.19342093460529,63.17,Moderate Usability
4609,28.595283680632473,77.19351460176819,62.13,Moderate Usability
4610,28.599793613795736,77.19360829045543,62.13,Moderate Usability
4611,28.604303543676703,77.19370200067095,57.21,Moderate Usability
4612,28.60881347027499,77.19379573241864,50.47,Moderate Usability
4613,28.61332339359021,77.19388948570239,55.43,Moderate Usability
4614,28.617833313622025,77.19398326052607,60.32,Moderate Usability
4615,28.62234323037002,77.19407705689365,62.27,Moderate Usability
4616,28.626853143833838,77.19417087480896,60.55,Moderate Usability
4617,28.63136305401309,77.19426471427597,54.55,Moderate Usability
4618,28.6358729609074,77.19435857529857,56.07,Moderate Usability
4619,28.64038286451639,77.19445245788063,58.37,Moderate Usability
4620,28.644892764839682,77.19454636202612,67.17,Moderate Usability
4621,28.649402661876895,77.1946402877389,40.06,Low Usability
4622,28.65391255562766,77.19473423502293,61.96,Moderate Usability
4623,28.658422446091603,77.1948282038821,52.42,Moderate Usability
4624,28.66293233326834,77.19492219432033,48.14,Low Usability
4625,28.667442217157493,77.1950162063415,46.54,Low Usability
4626,28.67195209775869,77.1951102399496,59.47,Moderate Usability
4627,28.67646197507153,77.19520429514847,64.11,Moderate Usability
4628,28.680971849095663,77.19529837194209,55.59,Moderate Usability
4629,28.68548171983072,77.19539247033435,45.15,Low Usability
4630,28.68999158727629,77.19548659032921,45.65,Low Usability
4631,28.694501451432004,77.19558073193053,50.7,Moderate Usability
4632,28.69901131229751,77.19567489514229,58.54,Moderate Usability
4633,28.70352116987242,77.19576907996839,56.22,Moderate Usability
4634,28.708031024156337,77.19586328641276,46.74,Low Usability
4635,28.712540875148907,77.19595751447933,51.39,Moderate Usability
4636,28.717050722849745,77.19605176417205,48.6,Low Usability
4637,28.72156056725848,77.19614603549485,60.84,Moderate Usability
4638,28.726070408374746,77.19624032845164,58.36,Moderate Usability
4639,28.730580246198127,77.19633464304637,43.34,Low Usability
4640,28.735090080728273,77.19642897928296,46.46,Low Usability
4641,28.73959991196481,77.19652333716536,40.83,Low Usability
4642,28.744109739907373,77.1966177166975,42.0,Low Usability
4643,28.748619564555547,77.19671211788335,42.46,Low Usability
4644,28.753129385908984,77.19680654072681,45.24,Low Usability
4645,28.7576392039673,77.19690098523184,44.8,Low Usability
4646,28.762149018730128,77.19699545140239,47.23,Low Usability
4647,28.766658830197088,77.19708993924237,47.41,Low Usability
4648,28.771168638367797,77.19718444875576,42.56,Low Usability
4649,28.77567844324187,77.1972789799465,42.72,Low Usability
4650,28.780188244818966,77.19737353281859,45.09,Low Usability
4651,28.78469804309867,77.19746810737588,47.13,Low Usability
4652,28.789207838080628,77.19756270362237,45.65,Low Usability
4653,28.793255667850353,77.19699696403248,45.64,Low Usability
4654,28.79732853069336,77.19567549928476,38.32,Low Usability
4655,28.81678249650102,77.19819413603915,47.63,Low Usability
4656,28.820776310585767,77.19822548497763,44.19,Low Usability
4657,28.825286079172198,77.1983202548801,42.88,Low Usability
4658,28.829795844457497,77.19841504650742,45.64,Low Usability
4659,28.834305606441287,77.19850985986352,44.98,Low Usability
4660,28.838815365123192,77.19860469495235,44.12,Low Usability
4661,28.843325120502854,77.19869955177793,45.81,Low Usability
4662,28.84783487257987,77.19879443034414,47.95,Low Usability
4663,28.852344621353883,77.19888933065504,47.79,Low Usability
4664,28.85685436682451,77.19898425271455,46.34,Low Usability
4665,28.8613641089914,77.19907919652668,42.77,Low Usability
4666,28.86397587729089,77.19828175164285,41.92,Low Usability
4667,28.415018949155836,77.19486162184205,40.9,Low Usability
4668,28.419311557130133,77.19497894637327,40.61,Low Usability
4669,28.423821602625857,77.19507201436835,41.44,Low Usability
4670,28.428331644852797,77.19516510379023,40.81,Low Usability
4671,28.432841683810576,77.19525821464279,43.83,Low Usability
4672,28.437351719498828,77.1953513469299,47.85,Low Usability
4673,28.441861751917145,77.19544450065536,47.96,Low Usability
4674,28.44637178106516,77.19553767582309,44.65,Low Usability
4675,28.4508818069425,77.19563087243694,48.26,Low Usability
4676,28.455391829548777,77.19572409050076,47.0,Low Usability
4677,28.459901848883614,77.19581733001846,47.95,Low Usability
4678,28.464411864946644,77.19591059099383,45.81,Low Usability
4679,28.46892187773745,77.19600387343081,44.84,Low Usability
4680,28.473431887255682,77.19609717733327,45.81,Low Usability
4681,28.47794189350096,77.19619050270504,45.82,Low Usability
4682,28.48245189647289,77.19628384955,47.94,Low Usability
4683,28.486961896171085,77.19637721787205,48.76,Low Usability
4684,28.4914718925952,77.19647060767507,45.14,Low Usability
4685,28.495981885744815,77.19656401896289,44.99,Low Usability
4686,28.500491875619574,77.19665745173941,46.3,Low Usability
4687,28.505001862219096,77.19675090600855,49.69,Low Usability
4688,28.509511845543003,77.19684438177414,47.3,Low Usability
4689,28.514021825590895,77.19693787904008,61.25,Moderate Usability
4690,28.518531802362418,77.19703139781025,61.41,Moderate Usability
4691,28.523041775857177,77.19712493808855,63.39,Moderate Usability
4692,28.527551746074785,77.19721849987884,57.71,Moderate Usability
4693,28.532061713014894,77.19731208318503,54.1,Moderate Usability
4694,28.53657167667709,77.19740568801099,58.4,Moderate Usability
4695,28.541081637061023,77.19749931436063,55.16,Moderate Usability
4696,28.545591594166297,77.1975929622378,70.15,Moderate Usability
4697,28.550101547992533,77.19768663164646,62.47,Moderate Usability
4698,28.554611498539362,77.19778032259045,63.15,Moderate Usability
4699,28.55912144580639,77.19787403507367,62.95,Moderate Usability
4700,28.563631389793237,77.19796776910003,53.33,Moderate Usability
4701,28.568141330499557,77.1980615246734,54.27,Moderate Usability
4702,28.572651267924932,77.19815530179775,48.28,Low Usability
4703,28.577161202068993,77.19824910047691,58.1,Moderate Usability
4704,28.581671132931373,77.19834292071481,54.94,Moderate Usability
4705,28.586181060511684,77.19843676251534,50.72,Moderate Usability
4706,28.59069098480956,77.19853062588238,53.37,Moderate Usability
4707,28.59520090582459,77.19862451081988,50.67,Moderate Usability
4708,28.59971082355645,77.19871841733172,50.7,Moderate Usability
4709,28.604220738004717,77.19881234542184,54.31,Moderate Usability
4710,28.60873064916901,77.1989062950941,52.95,Moderate Usability
4711,28.613240557048993,77.19900026635247,63.17,Moderate Usability
4712,28.617750461644246,77.1990942592008,61.29,Moderate Usability
4713,28.6222603629544,77.19918827364303,64.95,Moderate Usability
4714,28.62677026097909,77.19928230968308,64.78,Moderate Usability
4715,28.63128015571791,77.19937636732485,61.06,Moderate Usability
4716,28.63579004717052,77.19947044657226,60.92,Moderate Usability
4717,28.64029993533653,77.19956454742925,56.6,Moderate Usability
4718,28.644809820215553,77.19965866989972,70.95,Moderate Usability
4719,28.649319701807194,77.1997528139876,60.95,Moderate Usability
4720,28.65382958011111,77.19984697969677,61.65,Moderate Usability
4721,28.658339455126907,77.19994116703121,46.15,Low Usability
4722,28.662849326854218,77.2000353759948,48.21,Low Usability
4723,28.66735919529265,77.20012960659152,48.79,Low Usability
4724,28.67186906044183,77.20022385882524,61.1,Moderate Usability
4725,28.676378922301378,77.20031813269992,57.55,Moderate Usability
4726,28.680888780870923,77.20041242821947,62.21,Moderate Usability
4727,28.685398636150083,77.20050674538784,51.96,Moderate Usability
4728,28.689908488138474,77.20060108420897,45.94,Low Usability
4729,28.694418336835724,77.20069544468673,48.75,Low Usability
4730,28.69892818224148,77.20078982682512,55.61,Moderate Usability
4731,28.703438024355343,77.20088423062805,53.72,Moderate Usability
4732,28.707947863176912,77.20097865609947,52.68,Moderate Usability
4733,28.71245769870585,77.2010731032433,48.26,Low Usability
4734,28.716967530941762,77.20116757206353,52.11,Moderate Usability
4735,28.72147735988427,77.20126206256401,61.19,Moderate Usability
4736,28.72598718553301,77.20135657474876,64.66,Moderate Usability
4737,28.730497007887593,77.2014511086217,46.99,Low Usability
4738,28.735006826947625,77.20154566418675,43.69,Low Usability
4739,28.739516642712758,77.20164024144789,39.88,Low Usability
4740,28.74402645518261,77.20173484040909,40.79,Low Usability
4741,28.748536264356797,77.20182946107421,40.61,Low Usability
4742,28.75304607023494,77.20192410344728,44.45,Low Usability
4743,28.757555872816678,77.20201876753224,43.58,Low Usability
4744,28.762065672101613,77.20211345333301,44.36,Low Usability
4745,28.766575468089396,77.20220816085356,43.8,Low Usability
4746,28.771085260779614,77.20230289009783,38.08,Low Usability
4747,28.775595050171926,77.20239764106981,42.47,Low Usability
4748,28.780104836265938,77.20249241377344,47.24,Low Usability
4749,28.784614619061262,77.20258720821268,40.65,Low Usability
4750,28.788491588624076,77.20218724452106,39.79,Low Usability
4751,28.791598505739792,77.20035766379513,42.24,Low Usability
4752,28.81648554883346,77.20330454630518,47.03,Low Usability
4753,28.820692762626535,77.20334634668407,41.7,Low Usability
4754,28.825202515716885,77.2034413369222,40.66,Low Usability
4755,28.829712265504806,77.20353634893554,46.61,Low Usability
4756,28.834222011989905,77.20363138272818,42.67,Low Usability
4757,28.838731755171825,77.20372643830402,44.52,Low Usability
4758,28.843241495050187,77.20382151566704,43.55,Low Usability
4759,28.84775123162462,77.20391661482125,49.3,Low Usability
4760,28.852260964894715,77.2040117357706,47.53,Low Usability
4761,28.85677069486014,77.20410687851908,42.3,Low Usability
4762,28.86094075360023,77.20388080788392,44.11,Low Usability
4763,28.86357747616581,77.20168985920209,45.0,Low Usability
4764,28.4150743786978,77.19996360959425,39.66,Low Usability
4765,28.41922919225299,77.2000803777454,40.92,Low Usability
4766,28.42373922233142,77.2001736616183,42.25,Low Usability
4767,28.428249249139785,77.20026696696766,44.78,Low Usability
4768,28.432759272677725,77.20036029379736,43.34,Low Usability
4769,28.437269292944848,77.20045364211124,49.63,Low Usability
4770,28.441779309940777,77.20054701191316,41.79,Low Usability
4771,28.446289323665134,77.20064040320703,44.7,Low Usability
4772,28.45079933411753,77.20073381599673,43.71,Low Usability
4773,28.455309341297593,77.2008272502861,46.83,Low Usability
4774,28.459819345204938,77.20092070607903,48.51,Low Usability
4775,28.464329345839182,77.20101418337937,44.84,Low Usability
4776,28.46883934319994,77.20110768219106,47.05,Low Usability
4777,28.473349337286848,77.20120120251795,47.09,Low Usability
4778,28.477859328099516,77.20129474436388,45.18,Low Usability
4779,28.482369315637563,77.20138830773278,48.75,Low Usability
4780,28.486879299900604,77.20148189262852,44.37,Low Usability
4781,28.491389280888264,77.201575499055,46.62,Low Usability
4782,28.495899258600183,77.20166912701609,48.53,Low Usability
4783,28.50040923303593,77.20176277651565,47.91,Low Usability
4784,28.504919204195176,77.2018564475576,49.04,Low Usability
4785,28.509429172077507,77.20195014014585,57.95,Moderate Usability
4786,28.513939136682577,77.20204385428427,60.79,Moderate Usability
4787,28.518449098009977,77.20213758997672,63.84,Moderate Usability
4788,28.52295905605933,77.20223134722711,60.39,Moderate Usability
4789,28.52746901083027,77.20232512603938,66.99,Moderate Usability
4790,28.531978962322405,77.2024189264174,69.3,Moderate Usability
4791,28.536488910535358,77.202512748365,61.13,Moderate Usability
4792,28.540998855468757,77.20260659188621,66.49,Moderate Usability
4793,28.54550879712221,77.20270045698483,55.1,Moderate Usability
4794,28.550018735495353,77.20279434366476,63.66,Moderate Usability
4795,28.554528670587803,77.20288825192998,62.19,Moderate Usability
4796,28.55903860239916,77.20298218178434,57.09,Moderate Usability
4797,28.563548530929076,77.20307613323175,51.88,Moderate Usability
4798,28.56805845617715,77.20317010627608,55.69,Moderate Usability
4799,28.572568378143004,77.2032641009213,48.95,Low Usability
4800,28.57707829682627,77.2033581171713,51.65,Moderate Usability
4801,28.581588212226556,77.20345215502998,52.98,Moderate Usability
4802,28.586098124343494,77.20354621450124,38.85,Low Usability
4803,28.59060803317669,77.20364029558903,45.17,Low Usability
4804,28.595117938725796,77.20373439829724,48.31,Low Usability
4805,28.599627840990404,77.20382852262976,53.18,Moderate Usability
4806,28.60413773997013,77.20392266859054,51.19,Moderate Usability
4807,28.608647635664628,77.20401683618351,50.69,Moderate Usability
4808,28.6131575280735,77.20411102541257,60.09,Moderate Usability
4809,28.617667417196355,77.20420523628162,54.57,Moderate Usability
4810,28.622177303032846,77.20429946879462,52.37,Moderate Usability
4811,28.62668718558255,77.20439372295549,55.84,Moderate Usability
4812,28.63119706484513,77.20448799876812,55.08,Moderate Usability
4813,28.635706940820185,77.20458229623642,54.76,Moderate Usability
4814,28.640216813507358,77.20467661536438,68.34,Moderate Usability
4815,28.644726682906253,77.20477095615591,57.4,Moderate Usability
4816,28.64923654901647,77.20486531861494,57.11,Moderate Usability
4817,28.65374641183767,77.20495970274537,55.27,Moderate Usability
4818,28.658256271369467,77.20505410855115,54.85,Moderate Usability
4819,28.662766127611476,77.20514853603622,52.42,Moderate Usability
4820,28.667275980563314,77.20524298520449,48.9,Low Usability
4821,28.671785830224618,77.20533745605992,47.08,Low Usability
4822,28.67629567659499,77.20543194860649,46.91,Low Usability
4823,28.680805519674056,77.20552646284804,54.33,Moderate Usability
4824,28.685315359461455,77.20562099878858,62.93,Moderate Usability
4825,28.6898251959568,77.20571555643203,54.99,Moderate Usability
4826,28.694335029159703,77.20581013578233,55.79,Moderate Usability
4827,28.69884485906981,77.20590473684341,65.36,Moderate Usability
4828,28.70335468568672,77.20599935961926,54.3,Moderate Usability
4829,28.707864509010054,77.20609400411375,51.8,Moderate Usability
4830,28.712374329039456,77.20618867033092,47.35,Low Usability
4831,28.716884145774536,77.20628335827466,46.59,Low Usability
4832,28.721393959214915,77.20637806794895,50.07,Moderate Usability
4833,28.725903769360226,77.20647279935771,48.78,Low Usability
4834,28.73041357621006,77.2065675525049,42.66,Low Usability
4835,28.734923379764105,77.2066623273945,56.75,Moderate Usability
4836,28.739433180021916,77.20675712403042,54.38,Moderate Usability
4837,28.743942976983146,77.20685194241668,59.82,Moderate Usability
4838,28.74845277064741,77.20694678255717,59.96,Moderate Usability
4839,28.75296256101434,77.2070416444559,48.93,Low Usability
4840,28.757472348083564,77.2071365281168,48.47,Low Usability
4841,28.76198213185469,77.20723143354384,47.66,Low Usability
4842,28.76649191232734,77.20732636074096,48.22,Low Usability
4843,28.771001689501137,77.2074213097122,48.55,Low Usability
4844,28.775511463375732,77.20751628046146,47.97,Low Usability
4845,28.780021233950723,77.20761127299272,42.53,Low Usability
4846,28.78453100122573,77.20770628730993,39.06,Low Usability
4847,28.787296619826307,77.20711657395765,38.13,Low Usability
4848,28.813794254682776,77.2107617959924,47.5,Low Usability
4849,28.816188955664813,77.20841545250072,49.55,Low Usability
4850,28.820609020581514,77.20846718661925,49.56,Low Usability
4851,28.825118758139805,77.20856239718898,48.23,Low Usability
4852,28.829628492394356,77.20865762958445,51.27,Moderate Usability
4853,28.834138223344798,77.2087528838096,43.34,Low Usability
4854,28.838647950990747,77.20884815986847,50.82,Moderate Usability
4855,28.843101255467506,77.20886981257502,52.58,Moderate Usability
4856,28.84770207454558,77.20865007072656,45.9,Low Usability
4857,28.852207132975632,77.20890871299616,40.73,Low Usability
4858,28.856270994879416,77.20849886840035,39.36,Low Usability
4859,28.85950572677444,77.2071880917644,40.97,Low Usability
4860,28.41515674059357,77.20503098734568,38.8,Low Usability
4861,28.419146636482704,77.20518178764492,38.4,Low Usability
4862,28.423656651108125,77.20527528739179,41.31,Low Usability
4863,28.42816666246222,77.20536880866474,43.04,Low Usability
4864,28.432676670544602,77.2054623514677,43.52,Low Usability
4865,28.437186675354894,77.2055559158045,49.24,Low Usability
4866,28.441696676892718,77.20564950167903,44.74,Low Usability
4867,28.446206675157672,77.2057431090952,42.77,Low Usability
4868,28.45071667014941,77.20583673805685,45.22,Low Usability
4869,28.455226661867524,77.20593038856786,46.39,Low Usability
4870,28.45973665031163,77.20602406063216,47.08,Low Usability
4871,28.464246635481373,77.20611775425361,43.82,Low Usability
4872,28.468756617376343,77.2062114694361,42.24,Low Usability
4873,28.473266595996193,77.20630520618353,43.17,Low Usability
4874,28.477776571340506,77.2063989644998,45.59,Low Usability
4875,28.482286543408915,77.20649274438874,46.34,Low Usability
4876,28.486796512201042,77.20658654585428,56.0,Moderate Usability
4877,28.491306477716524,77.20668036890034,59.42,Moderate Usability
4878,28.49581643995495,77.20677421353078,46.71,Low Usability
4879,28.500326398915952,77.20686807974948,48.34,Low Usability
4880,28.50483635459915,77.20696196756039,50.2,Moderate Usability
4881,28.50934630700417,77.20705587696736,48.97,Low Usability
4882,28.513856256130612,77.20714980797435,53.41,Moderate Usability
4883,28.51836620197812,77.20724376058519,52.56,Moderate Usability
4884,28.522876144546313,77.20733773480383,65.48,Moderate Usability
4885,28.527386083834784,77.20743173063416,65.31,Moderate Usability
4886,28.53189601984319,77.20752574808009,60.91,Moderate Usability
4887,28.53640595257112,77.20761978714552,71.43,Moderate Usability
4888,28.540915882018194,77.20771384783434,63.81,Moderate Usability
4889,28.545425808184053,77.20780793015048,65.37,Moderate Usability
4890,28.54993573106831,77.20790203409786,59.54,Moderate Usability
4891,28.554445650670573,77.20799615968038,57.96,Moderate Usability
4892,28.55895556699048,77.20809030690195,64.36,Moderate Usability
4893,28.563465480027638,77.20818447576649,55.86,Moderate Usability
4894,28.567975389781672,77.20827866627788,70.42,Moderate Usability
4895,28.572485296252207,77.20837287844009,69.07,Moderate Usability
4896,28.576995199438855,77.20846711225698,49.27,Low Usability
4897,28.581505099341243,77.20856136773256,50.06,Moderate Usability
4898,28.586014995958987,77.20865564487067,57.04,Moderate Usability
4899,28.590524889291707,77.20874994367526,62.11,Moderate Usability
4900,28.595034779339038,77.20884426415024,52.5,Moderate Usability
4901,28.599544666100584,77.20893860629954,51.81,Moderate Usability
4902,28.604054549575974,77.20903297012708,52.72,Moderate Usability
4903,28.608564429764822,77.20912735563684,59.4,Moderate Usability
4904,28.61307430666675,77.20922176283266,61.25,Moderate Usability
4905,28.617584180281387,77.20931619171854,60.73,Moderate Usability
4906,28.622094050608336,77.20941064229835,48.07,Low Usability
4907,28.626603917647255,77.20950511457607,56.67,Moderate Usability
4908,28.63111378139773,77.20959960855562,61.04,Moderate Usability
4909,28.63562364185939,77.20969412424095,55.83,Moderate Usability
4910,28.640133499031865,77.20978866163598,56.09,Moderate Usability
4911,28.644643352914773,77.20988322074463,50.65,Moderate Usability
4912,28.649153203507726,77.20997780157086,50.14,Moderate Usability
4913,28.65366305081036,77.21007240411859,44.95,Low Usability
4914,28.658172894822282,77.21016702839181,43.86,Low Usability
4915,28.662682735543118,77.21026167439437,41.78,Low Usability
4916,28.667192572972507,77.21035634213032,50.37,Moderate Usability
4917,28.671702407110054,77.21045103160355,48.12,Low Usability
4918,28.676212237955376,77.210545742818,53.95,Moderate Usability
4919,28.6807220655081,77.21064047577764,61.48,Moderate Usability
4920,28.685231889767852,77.21073523048639,64.41,Moderate Usability
4921,28.689741710734253,77.21083000694823,65.94,Moderate Usability
4922,28.69425152840693,77.21092480516711,63.11,Moderate Usability
4923,28.698761342785474,77.21101962514695,56.76,Moderate Usability
4924,28.703271153869558,77.21111446689174,53.1,Moderate Usability
4925,28.707780961658774,77.21120933040544,49.89,Low Usability
4926,28.712290766152726,77.21130421569195,47.21,Low Usability
4927,28.716800567351076,77.2113991227553,55.78,Moderate Usability
4928,28.721310365253427,77.21149405159937,52.73,Moderate Usability
4929,28.7258201598594,77.21158900222821,45.94,Low Usability
4930,28.730329951168628,77.2116839746457,55.7,Moderate Usability
4931,28.734839739180703,77.2117789688559,57.56,Moderate Usability
4932,28.739349523895285,77.21187398486265,58.42,Moderate Usability
4933,28.743859305311982,77.21196902266999,55.75,Moderate Usability
4934,28.748369083430415,77.21206408228193,52.56,Moderate Usability
4935,28.752878858250202,77.21215916370231,43.19,Low Usability
4936,28.75738862977098,77.21225426693522,42.38,Low Usability
4937,28.761898397992354,77.21234939198456,41.98,Low Usability
4938,28.766408162913958,77.21244453885436,45.43,Low Usability
4939,28.770917924535393,77.21253970754854,42.55,Low Usability
4940,28.775427682856332,77.2126348980711,40.74,Low Usability
4941,28.779937437876363,77.21273011042601,40.54,Low Usability
4942,28.78444718959509,77.21282534461724,42.29,Low Usability
4943,28.787005872364563,77.2130275678397,41.33,Low Usability
4944,28.813687084641938,77.21261273413567,33.99,Low Usability
4945,28.816113066354664,77.21248655393818,36.31,Low Usability
4946,28.82060291431468,77.21291455147501,37.86,Low Usability
4947,28.825097098049973,77.2133430130734,45.31,Low Usability
4948,28.829572913077932,77.21373296676671,52.16,Moderate Usability
4949,28.834054240508976,77.21387436305736,50.44,Moderate Usability
4950,28.838257400545036,77.21336813372085,51.45,Moderate Usability
4951,28.84187041483438,77.21219206879151,41.47,Low Usability
4952,28.41560129831053,77.2099701653261,39.52,Low Usability
4953,28.419063889822255,77.21028317602223,39.81,Low Usability
4954,28.423573888958977,77.21037689163919,40.91,Low Usability
4955,28.42808388482308,77.21047062883187,41.22,Low Usability
4956,28.432593877414185,77.2105643876042,45.78,Low Usability
4957,28.43710386673193,77.21065816796003,45.73,Low Usability
4958,28.441613852775912,77.2107519699033,43.21,Low Usability
4959,28.44612383554577,77.21084579343784,44.57,Low Usability
4960,28.450633815041098,77.21093963856757,45.43,Low Usability
4961,28.45514379126153,77.21103350529636,45.9,Low Usability
4962,28.45965376420669,77.21112739362816,46.41,Low Usability
4963,28.464163733876187,77.21122130356682,46.41,Low Usability
4964,28.468673700269644,77.21131523511625,42.51,Low Usability
4965,28.473183663386667,77.21140918828033,48.4,Low Usability
4966,28.477693623226894,77.21150316306296,51.07,Moderate Usability
4967,28.482203579789935,77.21159715946807,42.85,Low Usability
4968,28.48671353307541,77.21169117749953,53.43,Moderate Usability
4969,28.491223483082926,77.21178521716125,56.37,Moderate Usability
4970,28.495733429812137,77.21187927845718,46.1,Low Usability
4971,28.500243373262613,77.21197336139114,50.39,Moderate Usability
4972,28.504753313434023,77.2120674659671,49.04,Low Usability
4973,28.50926325032595,77.21216159218892,49.67,Low Usability
4974,28.513773183938028,77.21225574006058,48.56,Low Usability
4975,28.518283114269874,77.21234990958591,52.94,Moderate Usability
4976,28.522793041321115,77.21244410076886,60.42,Moderate Usability
4977,28.527302965091355,77.21253831361336,64.08,Moderate Usability
4978,28.531812885580226,77.21263254812328,54.43,Moderate Usability
4979,28.53632280278734,77.21272680430259,58.63,Moderate Usability
4980,28.540832716712334,77.21282108215517,50.19,Moderate Usability
4981,28.545342627354795,77.21291538168492,67.99,Moderate Usability
4982,28.549852534714372,77.21300970289579,54.52,Moderate Usability
4983,28.554362438790672,77.21310404579171,55.61,Moderate Usability
4984,28.55887233958333,77.21319841037658,56.62,Moderate Usability
4985,28.563382237091922,77.21329279665433,45.44,Low Usability
4986,28.567892131316125,77.21338720462889,48.09,Low Usability
4987,28.572402022255527,77.21348163430416,51.79,Moderate Usability
4988,28.576911909909754,77.21357608568407,55.89,Moderate Usability
4989,28.58142179427843,77.21367055877259,63.82,Moderate Usability
4990,28.58593167536117,77.21376505357361,69.64,Moderate Usability
4991,28.5904415531576,77.21385957009109,59.35,Moderate Usability
4992,28.594951427667326,77.21395410832892,55.64,Moderate Usability
4993,28.599461298889995,77.21404866829107,53.07,Moderate Usability
